Time,PM2.5,Dew Point,Temperature,Pressure
2012-12-23 09:00:00,,-26,-11.0,1040.0
2012-12-23 10:00:00,,-25,-10.0,1040.0
2012-12-23 11:00:00,,-25,-10.0,1039.0
2012-12-23 12:00:00,,-25,-8.0,1038.0
2012-12-23 13:00:00,,-24,-8.0,1036.0
2012-12-23 14:00:00,,-24,-7.0,1034.0
2012-12-23 15:00:00,,-24,-7.0,1033.0
2012-12-23 16:00:00,,-24,-7.0,1033.0
2012-12-23 17:00:00,,-22,-9.0,1032.0
2012-12-23 18:00:00,,-22,-11.0,1032.0
2012-12-23 19:00:00,,-21,-12.0,1032.0
2012-12-23 20:00:00,,-21,-12.0,1032.0
2012-12-23 21:00:00,,-20,-13.0,1032.0
2012-12-23 22:00:00,,-20,-15.0,1032.0
2012-12-23 23:00:00,,-19,-15.0,1031.0
2012-12-24 00:00:00,,-19,-14.0,1031.0
2012-12-24 01:00:00,,-19,-15.0,1030.0
2012-12-24 02:00:00,,-21,-17.0,1030.0
2012-12-24 03:00:00,,-20,-17.0,1029.0
2012-12-24 04:00:00,,-21,-18.0,1028.0
2012-12-24 05:00:00,,-20,-16.0,1028.0
2012-12-24 06:00:00,,-20,-17.0,1028.0
2012-12-24 07:00:00,,-21,-18.0,1028.0
2012-12-24 08:00:00,,-20,-17.0,1028.0
2012-12-24 09:00:00,,-18,-13.0,1027.0
2012-12-24 10:00:00,,-17,-11.0,1027.0
2012-12-24 11:00:00,,-18,-9.0,1027.0
2012-12-24 12:00:00,,-19,-8.0,1026.0
2012-12-24 13:00:00,,-18,-7.0,1024.0
2012-12-24 14:00:00,,-17,-6.0,1024.0
2012-12-24 15:00:00,,-16,-7.0,1024.0
2012-12-24 16:00:00,,-16,-7.0,1024.0
2012-12-24 17:00:00,,-15,-9.0,1026.0
2012-12-24 18:00:00,,-18,-7.0,1028.0
2012-12-24 19:00:00,,-23,-7.0,1031.0
2012-12-24 20:00:00,,-24,-8.0,1031.0
2012-12-24 21:00:00,,-22,-10.0,1032.0
2012-12-24 22:00:00,,-24,-9.0,1032.0
2012-12-24 23:00:00,,-24,-10.0,1034.0
2012-12-25 00:00:00,,-25,-10.0,1034.0
2012-12-25 01:00:00,,-26,-10.0,1035.0
2012-12-25 02:00:00,,-25,-10.0,1036.0
2012-12-25 03:00:00,,-24,-10.0,1036.0
2012-12-25 04:00:00,,-26,-10.0,1036.0
2012-12-25 05:00:00,,-25,-11.0,1036.0
2012-12-25 06:00:00,,-25,-12.0,1037.0
2012-12-25 07:00:00,,-25,-12.0,1038.0
2012-12-25 08:00:00,,-25,-11.0,1039.0
2012-12-25 09:00:00,,-26,-10.0,1040.0
2012-12-25 10:00:00,,-25,-8.0,1041.0
2012-12-25 11:00:00,,-26,-7.0,1040.0
2012-12-25 12:00:00,,-26,-7.0,1040.0
2012-12-25 13:00:00,,-26,-7.0,1039.0
2012-12-25 14:00:00,,-26,-7.0,1038.0
2012-12-25 15:00:00,,-25,-5.0,1038.0
2012-12-25 16:00:00,,-25,-6.0,1038.0
2012-12-25 17:00:00,,-22,-8.0,1038.0
2012-12-25 18:00:00,,-23,-8.0,1038.0
2012-12-25 19:00:00,,-22,-9.0,1039.0
2012-12-25 20:00:00,,-19,-10.0,1039.0
2012-12-25 21:00:00,,-18,-12.0,1039.0
2012-12-25 22:00:00,,-20,-12.0,1039.0
2012-12-25 23:00:00,,-18,-13.0,1039.0
2012-12-26 00:00:00,,-17,-13.0,1039.0
2012-12-26 01:00:00,,-19,-14.0,1039.0
2012-12-26 02:00:00,,-18,-14.0,1039.0
2012-12-26 03:00:00,,-19,-14.0,1039.0
2012-12-26 04:00:00,,-19,-15.0,1038.0
2012-12-26 05:00:00,,-18,-15.0,1037.0
2012-12-26 06:00:00,,-18,-15.0,1037.0
2012-12-26 07:00:00,,-20,-17.0,1038.0
2012-12-26 08:00:00,,-19,-16.0,1038.0
2012-12-26 09:00:00,,-17,-13.0,1038.0
2012-12-26 10:00:00,,-16,-10.0,1038.0
2012-12-26 11:00:00,,-17,-9.0,1037.0
2012-12-26 12:00:00,,-18,-8.0,1036.0
2012-12-26 13:00:00,,-17,-7.0,1035.0
2012-12-26 14:00:00,,-17,-6.0,1034.0
2012-12-26 15:00:00,,-16,-6.0,1033.0
2012-12-26 16:00:00,,-16,-6.0,1033.0
2012-12-26 17:00:00,,-16,-9.0,1033.0
2012-12-26 18:00:00,,-15,-10.0,1033.0
2012-12-26 19:00:00,,-15,-10.0,1033.0
2012-12-26 20:00:00,,-16,-11.0,1033.0
2012-12-26 21:00:00,,-16,-13.0,1033.0
2012-12-26 22:00:00,,-16,-12.0,1033.0
2012-12-26 23:00:00,,-16,-13.0,1032.0
2012-12-27 00:00:00,,-17,-14.0,1032.0
2012-12-27 01:00:00,,-16,-12.0,1032.0
2012-12-27 02:00:00,,-16,-14.0,1031.0
2012-12-27 03:00:00,,-16,-13.0,1031.0
2012-12-27 04:00:00,,-17,-14.0,1030.0
2012-12-27 05:00:00,,-17,-15.0,1029.0
2012-12-27 06:00:00,,-18,-15.0,1029.0
2012-12-27 07:00:00,,-17,-15.0,1029.0
2012-12-27 08:00:00,,-16,-13.0,1029.0
2012-12-27 09:00:00,,-14,-10.0,1030.0
2012-12-27 10:00:00,,-14,-9.0,1030.0
2012-12-27 11:00:00,,-14,-7.0,1030.0
2012-12-27 12:00:00,,-14,-6.0,1029.0
2012-12-27 13:00:00,,-14,-5.0,1027.0
2012-12-27 14:00:00,,-14,-5.0,1027.0
2012-12-27 15:00:00,,-13,-5.0,1026.0
2012-12-27 16:00:00,,-13,-5.0,1026.0
2012-12-27 17:00:00,,-14,-7.0,1026.0
2012-12-27 18:00:00,,-14,-8.0,1027.0
2012-12-27 19:00:00,,-14,-10.0,1027.0
2012-12-27 20:00:00,,-14,-11.0,1027.0
2012-12-27 21:00:00,,-14,-11.0,1027.0
2012-12-27 22:00:00,,-14,-11.0,1027.0
2012-12-27 23:00:00,,-14,-11.0,1027.0
2012-12-28 00:00:00,,-13,-11.0,1027.0
2012-12-28 01:00:00,,-12,-9.0,1027.0
2012-12-28 02:00:00,,-12,-9.0,1027.0
2012-12-28 03:00:00,,-12,-8.0,1026.0
2012-12-28 04:00:00,,-12,-8.0,1025.0
2012-12-28 05:00:00,,-13,-8.0,1025.0
2012-12-28 06:00:00,,-13,-8.0,1026.0
2012-12-28 07:00:00,,-13,-8.0,1026.0
2012-12-28 08:00:00,,-13,-8.0,1026.0
2012-12-28 09:00:00,,-12,-7.0,1026.0
2012-12-28 10:00:00,,-12,-7.0,1027.0
2012-12-28 11:00:00,,-12,-6.0,1027.0
2012-12-28 12:00:00,,-12,-6.0,1027.0
2012-12-28 13:00:00,205.0,-12,-6.0,1026.0
2012-12-28 14:00:00,215.0,-11,-5.0,1025.0
2012-12-28 15:00:00,219.0,-11,-5.0,1025.0
2012-12-28 16:00:00,217.0,-11,-4.0,1025.0
2012-12-28 17:00:00,270.0,-11,-4.0,1026.0
2012-12-28 18:00:00,269.0,-11,-5.0,1027.0
2012-12-28 19:00:00,254.0,-7,-5.0,1027.0
2012-12-28 20:00:00,241.0,-6,-6.0,1027.0
2012-12-28 21:00:00,191.0,-6,-5.0,1028.0
2012-12-28 22:00:00,249.0,-6,-6.0,1028.0
2012-12-28 23:00:00,288.0,-6,-5.0,1027.0
2012-12-29 00:00:00,284.0,-6,-5.0,1028.0
2012-12-29 01:00:00,248.0,-7,-6.0,1029.0
2012-12-29 02:00:00,164.0,-9,-4.0,1029.0
2012-12-29 03:00:00,71.0,-12,-3.0,1029.0
2012-12-29 04:00:00,16.0,-14,-4.0,1029.0
2012-12-29 05:00:00,15.0,-15,-4.0,1029.0
2012-12-29 06:00:00,14.0,-17,-5.0,1030.0
2012-12-29 07:00:00,16.0,-19,-6.0,1031.0
2012-12-29 08:00:00,16.0,-20,-6.0,1031.0
2012-12-29 09:00:00,16.0,-19,-5.0,1032.0
2012-12-29 10:00:00,17.0,-19,-4.0,1032.0
2012-12-29 11:00:00,17.0,-18,-4.0,1032.0
2012-12-29 12:00:00,16.0,-19,-3.0,1032.0
2012-12-29 13:00:00,15.0,-20,-4.0,1031.0
2012-12-29 14:00:00,13.0,-21,-3.0,1030.0
2012-12-29 15:00:00,12.0,-20,-3.0,1030.0
2012-12-29 16:00:00,11.0,-20,-3.0,1030.0
2012-12-29 17:00:00,8.0,-18,-4.0,1030.0
2012-12-29 18:00:00,20.0,-18,-4.0,1030.0
2012-12-29 19:00:00,14.0,-21,-5.0,1031.0
2012-12-29 20:00:00,18.0,-20,-7.0,1031.0
2012-12-29 21:00:00,15.0,-20,-6.0,1031.0
2012-12-29 22:00:00,13.0,-20,-6.0,1031.0
2012-12-29 23:00:00,12.0,-20,-6.0,1031.0
2012-12-30 00:00:00,9.0,-21,-6.0,1030.0
2012-12-30 01:00:00,11.0,-21,-6.0,1029.0
2012-12-30 02:00:00,11.0,-20,-7.0,1028.0
2012-12-30 03:00:00,16.0,-20,-6.0,1028.0
2012-12-30 04:00:00,11.0,-20,-5.0,1027.0
2012-12-30 05:00:00,11.0,-20,-6.0,1026.0
2012-12-30 06:00:00,14.0,-20,-5.0,1026.0
2012-12-30 07:00:00,14.0,-20,-5.0,1026.0
2012-12-30 08:00:00,18.0,-17,-7.0,1026.0
2012-12-30 09:00:00,18.0,-18,-4.0,1026.0
2012-12-30 10:00:00,16.0,-18,-3.0,1026.0
2012-12-30 11:00:00,17.0,-20,-2.0,1026.0
2012-12-30 12:00:00,16.0,-19,-2.0,1025.0
2012-12-30 13:00:00,16.0,-19,-1.0,1024.0
2012-12-30 14:00:00,17.0,-20,-1.0,1024.0
2012-12-30 15:00:00,16.0,-21,-1.0,1024.0
2012-12-30 16:00:00,16.0,-20,-1.0,1024.0
2012-12-30 17:00:00,13.0,-20,-3.0,1024.0
2012-12-30 18:00:00,11.0,-20,-4.0,1024.0
2012-12-30 19:00:00,19.0,-20,-5.0,1024.0
2012-12-30 20:00:00,19.0,-19,-7.0,1024.0
2012-12-30 21:00:00,23.0,-18,-10.0,1024.0
2012-12-30 22:00:00,26.0,-17,-11.0,1024.0
2012-12-30 23:00:00,82.0,-17,-10.0,1023.0
2012-12-31 00:00:00,97.0,-16,-11.0,1023.0
2012-12-31 01:00:00,95.0,-17,-13.0,1022.0
2012-12-31 02:00:00,131.0,-18,-14.0,1022.0
2012-12-31 03:00:00,147.0,-18,-14.0,1022.0
2012-12-31 04:00:00,153.0,-18,-14.0,1021.0
2012-12-31 05:00:00,109.0,-19,-14.0,1021.0
2012-12-31 06:00:00,71.0,-18,-15.0,1020.0
2012-12-31 07:00:00,65.0,-18,-14.0,1020.0
2012-12-31 08:00:00,56.0,-18,-14.0,1020.0
2012-12-31 09:00:00,52.0,-16,-11.0,1020.0
2012-12-31 10:00:00,53.0,-16,-9.0,1020.0
2012-12-31 11:00:00,51.0,-15,-5.0,1019.0
2012-12-31 12:00:00,73.0,-16,-3.0,1018.0
2012-12-31 13:00:00,90.0,-17,-2.0,1017.0
2012-12-31 14:00:00,87.0,-16,-1.0,1016.0
2012-12-31 15:00:00,87.0,-16,0.0,1016.0
2012-12-31 16:00:00,54.0,-17,0.0,1016.0
2012-12-31 17:00:00,78.0,-15,0.0,1016.0
2012-12-31 18:00:00,103.0,-15,-2.0,1016.0
2012-12-31 19:00:00,104.0,-13,-5.0,1017.0
2012-12-31 20:00:00,131.0,-14,-6.0,1017.0
2012-12-31 21:00:00,113.0,-14,-9.0,1018.0
2012-12-31 22:00:00,45.0,-12,-8.0,1018.0
2012-12-31 23:00:00,39.0,-10,-6.0,1018.0
2013-01-01 00:00:00,35.0,-10,-5.0,1018.0
2013-01-01 01:00:00,31.0,-11,-7.0,1017.0
2013-01-01 02:00:00,32.0,-11,-7.0,1017.0
2013-01-01 03:00:00,21.0,-14,-10.0,1018.0
2013-01-01 04:00:00,16.0,-15,-10.0,1018.0
2013-01-01 05:00:00,15.0,-15,-12.0,1019.0
2013-01-01 06:00:00,9.0,-15,-11.0,1020.0
2013-01-01 07:00:00,9.0,-16,-6.0,1020.0
2013-01-01 08:00:00,7.0,-18,-6.0,1021.0
2013-01-01 09:00:00,14.0,-19,-5.0,1022.0
2013-01-01 10:00:00,11.0,-22,-3.0,1023.0
2013-01-01 11:00:00,9.0,-22,-3.0,1024.0
2013-01-01 12:00:00,10.0,-23,-3.0,1023.0
2013-01-01 13:00:00,16.0,-23,-4.0,1023.0
2013-01-01 14:00:00,17.0,-23,-4.0,1024.0
2013-01-01 15:00:00,15.0,-25,-5.0,1025.0
2013-01-01 16:00:00,13.0,-25,-6.0,1026.0
2013-01-01 17:00:00,16.0,-25,-7.0,1027.0
2013-01-01 18:00:00,15.0,-27,-8.0,1028.0
2013-01-01 19:00:00,20.0,-26,-9.0,1029.0
2013-01-01 20:00:00,17.0,-26,-10.0,1030.0
2013-01-01 21:00:00,16.0,-27,-10.0,1031.0
2013-01-01 22:00:00,19.0,-27,-11.0,1032.0
2013-01-01 23:00:00,13.0,-28,-11.0,1033.0
2013-01-02 00:00:00,19.0,-28,-12.0,1033.0
2013-01-02 01:00:00,15.0,-28,-12.0,1033.0
2013-01-02 02:00:00,19.0,-28,-12.0,1034.0
2013-01-02 03:00:00,16.0,-28,-12.0,1035.0
2013-01-02 04:00:00,17.0,-28,-12.0,1035.0
2013-01-02 05:00:00,17.0,-28,-13.0,1036.0
2013-01-02 06:00:00,17.0,-28,-13.0,1036.0
2013-01-02 07:00:00,15.0,-28,-13.0,1036.0
2013-01-02 08:00:00,13.0,-27,-12.0,1037.0
2013-01-02 09:00:00,15.0,-27,-11.0,1039.0
2013-01-02 10:00:00,15.0,-28,-10.0,1040.0
2013-01-02 11:00:00,16.0,-28,-9.0,1041.0
2013-01-02 12:00:00,13.0,-29,-9.0,1041.0
2013-01-02 13:00:00,19.0,-28,-8.0,1040.0
2013-01-02 14:00:00,20.0,-27,-8.0,1040.0
2013-01-02 15:00:00,19.0,-27,-8.0,1040.0
2013-01-02 16:00:00,19.0,-27,-8.0,1041.0
2013-01-02 17:00:00,25.0,-27,-8.0,1042.0
2013-01-02 18:00:00,22.0,-26,-10.0,1043.0
2013-01-02 19:00:00,25.0,-26,-10.0,1044.0
2013-01-02 20:00:00,20.0,-28,-10.0,1044.0
2013-01-02 21:00:00,19.0,-27,-10.0,1045.0
2013-01-02 22:00:00,21.0,-27,-11.0,1046.0
2013-01-02 23:00:00,27.0,-26,-11.0,1046.0
2013-01-03 00:00:00,23.0,-27,-11.0,1046.0
2013-01-03 01:00:00,21.0,-28,-11.0,1046.0
2013-01-03 02:00:00,20.0,-28,-11.0,1046.0
2013-01-03 03:00:00,18.0,-28,-12.0,1046.0
2013-01-03 04:00:00,20.0,-28,-12.0,1046.0
2013-01-03 05:00:00,20.0,-28,-12.0,1045.0
2013-01-03 06:00:00,13.0,-27,-13.0,1045.0
2013-01-03 07:00:00,13.0,-26,-14.0,1045.0
2013-01-03 08:00:00,17.0,-25,-12.0,1046.0
2013-01-03 09:00:00,22.0,-26,-10.0,1046.0
2013-01-03 10:00:00,29.0,-26,-9.0,1046.0
2013-01-03 11:00:00,26.0,-25,-8.0,1046.0
2013-01-03 12:00:00,26.0,-25,-7.0,1044.0
2013-01-03 13:00:00,18.0,-24,-6.0,1043.0
2013-01-03 14:00:00,20.0,-24,-6.0,1042.0
2013-01-03 15:00:00,26.0,-24,-5.0,1041.0
2013-01-03 16:00:00,24.0,-23,-5.0,1041.0
2013-01-03 17:00:00,18.0,-23,-8.0,1041.0
2013-01-03 18:00:00,25.0,-20,-9.0,1041.0
2013-01-03 19:00:00,34.0,-21,-10.0,1041.0
2013-01-03 20:00:00,37.0,-21,-11.0,1040.0
2013-01-03 21:00:00,36.0,-21,-11.0,1040.0
2013-01-03 22:00:00,42.0,-21,-12.0,1040.0
2013-01-03 23:00:00,40.0,-21,-12.0,1040.0
2013-01-04 00:00:00,37.0,-21,-14.0,1039.0
2013-01-04 01:00:00,33.0,-21,-15.0,1039.0
2013-01-04 02:00:00,35.0,-22,-16.0,1038.0
2013-01-04 03:00:00,58.0,-22,-17.0,1038.0
2013-01-04 04:00:00,56.0,-21,-14.0,1037.0
2013-01-04 05:00:00,62.0,-22,-15.0,1036.0
2013-01-04 06:00:00,37.0,-23,-16.0,1036.0
2013-01-04 07:00:00,37.0,-22,-15.0,1035.0
2013-01-04 08:00:00,41.0,-22,-16.0,1035.0
2013-01-04 09:00:00,41.0,-20,-11.0,1035.0
2013-01-04 10:00:00,39.0,-21,-8.0,1035.0
2013-01-04 11:00:00,48.0,-22,-7.0,1034.0
2013-01-04 12:00:00,59.0,-21,-5.0,1032.0
2013-01-04 13:00:00,63.0,-22,-5.0,1031.0
2013-01-04 14:00:00,74.0,-22,-3.0,1029.0
2013-01-04 15:00:00,69.0,-23,-3.0,1029.0
2013-01-04 16:00:00,79.0,-23,-4.0,1029.0
2013-01-04 17:00:00,89.0,-22,-4.0,1028.0
2013-01-04 18:00:00,94.0,-21,-9.0,1028.0
2013-01-04 19:00:00,113.0,-20,-9.0,1028.0
2013-01-04 20:00:00,132.0,-18,-10.0,1029.0
2013-01-04 21:00:00,186.0,-18,-12.0,1029.0
2013-01-04 22:00:00,205.0,-18,-13.0,1029.0
2013-01-04 23:00:00,204.0,-19,-15.0,1029.0
2013-01-05 00:00:00,198.0,-18,-14.0,1029.0
2013-01-05 01:00:00,176.0,-20,-14.0,1028.0
2013-01-05 02:00:00,111.0,-20,-11.0,1028.0
2013-01-05 03:00:00,140.0,-22,-14.0,1028.0
2013-01-05 04:00:00,78.0,-21,-14.0,1028.0
2013-01-05 05:00:00,30.0,-21,-12.0,1028.0
2013-01-05 06:00:00,31.0,-22,-10.0,1028.0
2013-01-05 07:00:00,34.0,-23,-11.0,1029.0
2013-01-05 08:00:00,29.0,-22,-8.0,1029.0
2013-01-05 09:00:00,40.0,-23,-7.0,1030.0
2013-01-05 10:00:00,43.0,-23,-5.0,1030.0
2013-01-05 11:00:00,43.0,-23,-2.0,1030.0
2013-01-05 12:00:00,39.0,-22,-3.0,1029.0
2013-01-05 13:00:00,38.0,-22,-2.0,1028.0
2013-01-05 14:00:00,37.0,-22,-1.0,1027.0
2013-01-05 15:00:00,37.0,-22,0.0,1028.0
2013-01-05 16:00:00,36.0,-22,-1.0,1028.0
2013-01-05 17:00:00,41.0,-21,-3.0,1028.0
2013-01-05 18:00:00,49.0,-20,-5.0,1029.0
2013-01-05 19:00:00,69.0,-20,-8.0,1029.0
2013-01-05 20:00:00,86.0,-19,-10.0,1029.0
2013-01-05 21:00:00,73.0,-20,-9.0,1029.0
2013-01-05 22:00:00,64.0,-20,-9.0,1030.0
2013-01-05 23:00:00,72.0,-18,-9.0,1030.0
2013-01-06 00:00:00,72.0,-19,-10.0,1030.0
2013-01-06 01:00:00,49.0,-18,-8.0,1030.0
2013-01-06 02:00:00,48.0,-19,-10.0,1030.0
2013-01-06 03:00:00,34.0,-18,-11.0,1030.0
2013-01-06 04:00:00,40.0,-18,-13.0,1029.0
2013-01-06 05:00:00,39.0,-18,-13.0,1029.0
2013-01-06 06:00:00,30.0,-18,-12.0,1029.0
2013-01-06 07:00:00,32.0,-18,-12.0,1029.0
2013-01-06 08:00:00,41.0,-18,-11.0,1029.0
2013-01-06 09:00:00,45.0,-17,-7.0,1030.0
2013-01-06 10:00:00,61.0,-18,-5.0,1030.0
2013-01-06 11:00:00,50.0,-19,-3.0,1029.0
2013-01-06 12:00:00,65.0,-19,-3.0,1028.0
2013-01-06 13:00:00,70.0,-19,-2.0,1027.0
2013-01-06 14:00:00,78.0,-19,-1.0,1026.0
2013-01-06 15:00:00,108.0,-19,-1.0,1025.0
2013-01-06 16:00:00,142.0,-18,-1.0,1025.0
2013-01-06 17:00:00,193.0,-18,-1.0,1025.0
2013-01-06 18:00:00,204.0,-17,-3.0,1025.0
2013-01-06 19:00:00,266.0,-16,-2.0,1026.0
2013-01-06 20:00:00,335.0,-16,-6.0,1025.0
2013-01-06 21:00:00,392.0,-15,-7.0,1026.0
2013-01-06 22:00:00,413.0,-14,-9.0,1026.0
2013-01-06 23:00:00,339.0,-14,-10.0,1026.0
2013-01-07 00:00:00,285.0,-14,-10.0,1026.0
2013-01-07 01:00:00,236.0,-16,-12.0,1026.0
2013-01-07 02:00:00,173.0,-17,-13.0,1025.0
2013-01-07 03:00:00,159.0,-16,-12.0,1025.0
2013-01-07 04:00:00,128.0,-17,-12.0,1025.0
2013-01-07 05:00:00,99.0,-16,-12.0,1025.0
2013-01-07 06:00:00,89.0,-17,-14.0,1025.0
2013-01-07 07:00:00,88.0,-17,-12.0,1025.0
2013-01-07 08:00:00,84.0,-16,-11.0,1025.0
2013-01-07 09:00:00,71.0,-15,-7.0,1026.0
2013-01-07 10:00:00,76.0,-16,-5.0,1026.0
2013-01-07 11:00:00,78.0,-16,-5.0,1026.0
2013-01-07 12:00:00,89.0,-15,-3.0,1025.0
2013-01-07 13:00:00,102.0,-15,-1.0,1025.0
2013-01-07 14:00:00,113.0,-18,1.0,1024.0
2013-01-07 15:00:00,134.0,-19,1.0,1024.0
2013-01-07 16:00:00,33.0,-19,0.0,1024.0
2013-01-07 17:00:00,133.0,-16,-3.0,1024.0
2013-01-07 18:00:00,150.0,-15,-4.0,1024.0
2013-01-07 19:00:00,164.0,-14,-7.0,1025.0
2013-01-07 20:00:00,194.0,-14,-7.0,1026.0
2013-01-07 21:00:00,233.0,-14,-8.0,1026.0
2013-01-07 22:00:00,250.0,-14,-7.0,1027.0
2013-01-07 23:00:00,299.0,-13,-8.0,1027.0
2013-01-08 00:00:00,333.0,-14,-10.0,1028.0
2013-01-08 01:00:00,357.0,-14,-10.0,1028.0
2013-01-08 02:00:00,390.0,-13,-8.0,1029.0
2013-01-08 03:00:00,326.0,-14,-9.0,1029.0
2013-01-08 04:00:00,402.0,-14,-10.0,1029.0
2013-01-08 05:00:00,365.0,-15,-13.0,1029.0
2013-01-08 06:00:00,257.0,-14,-12.0,1030.0
2013-01-08 07:00:00,135.0,-15,-11.0,1030.0
2013-01-08 08:00:00,159.0,-13,-10.0,1032.0
2013-01-08 09:00:00,170.0,-11,-7.0,1033.0
2013-01-08 10:00:00,36.0,-16,-4.0,1033.0
2013-01-08 11:00:00,19.0,-17,-3.0,1033.0
2013-01-08 12:00:00,20.0,-19,-2.0,1031.0
2013-01-08 13:00:00,18.0,-19,-2.0,1031.0
2013-01-08 14:00:00,19.0,-20,-2.0,1031.0
2013-01-08 15:00:00,14.0,-20,-2.0,1031.0
2013-01-08 16:00:00,11.0,-21,-2.0,1031.0
2013-01-08 17:00:00,16.0,-22,-3.0,1031.0
2013-01-08 18:00:00,19.0,-21,-4.0,1031.0
2013-01-08 19:00:00,18.0,-21,-8.0,1032.0
2013-01-08 20:00:00,21.0,-22,-10.0,1032.0
2013-01-08 21:00:00,21.0,-21,-9.0,1033.0
2013-01-08 22:00:00,17.0,-23,-9.0,1033.0
2013-01-08 23:00:00,19.0,-23,-7.0,1034.0
2013-01-09 00:00:00,23.0,-23,-10.0,1034.0
2013-01-09 01:00:00,29.0,-23,-11.0,1033.0
2013-01-09 02:00:00,22.0,-22,-9.0,1033.0
2013-01-09 03:00:00,18.0,-21,-12.0,1033.0
2013-01-09 04:00:00,24.0,-22,-12.0,1032.0
2013-01-09 05:00:00,22.0,-21,-12.0,1032.0
2013-01-09 06:00:00,17.0,-21,-13.0,1032.0
2013-01-09 07:00:00,27.0,-20,-13.0,1032.0
2013-01-09 08:00:00,44.0,-20,-15.0,1032.0
2013-01-09 09:00:00,46.0,-18,-9.0,1033.0
2013-01-09 10:00:00,35.0,-19,-6.0,1033.0
2013-01-09 11:00:00,48.0,-20,-4.0,1032.0
2013-01-09 12:00:00,59.0,-19,-3.0,1031.0
2013-01-09 13:00:00,69.0,-19,-1.0,1029.0
2013-01-09 14:00:00,72.0,-23,1.0,1028.0
2013-01-09 15:00:00,59.0,-23,1.0,1028.0
2013-01-09 16:00:00,57.0,-23,0.0,1028.0
2013-01-09 17:00:00,67.0,-18,-1.0,1028.0
2013-01-09 18:00:00,75.0,-18,-3.0,1028.0
2013-01-09 19:00:00,15.0,-15,-5.0,1028.0
2013-01-09 20:00:00,38.0,-15,-4.0,1029.0
2013-01-09 21:00:00,41.0,-14,-7.0,1029.0
2013-01-09 22:00:00,63.0,-15,-8.0,1029.0
2013-01-09 23:00:00,234.0,-15,-11.0,1029.0
2013-01-10 00:00:00,305.0,-15,-12.0,1029.0
2013-01-10 01:00:00,304.0,-16,-12.0,1029.0
2013-01-10 02:00:00,303.0,-17,-13.0,1029.0
2013-01-10 03:00:00,221.0,-17,-13.0,1029.0
2013-01-10 04:00:00,179.0,-18,-14.0,1028.0
2013-01-10 05:00:00,162.0,-18,-14.0,1028.0
2013-01-10 06:00:00,111.0,-17,-13.0,1028.0
2013-01-10 07:00:00,114.0,-17,-13.0,1028.0
2013-01-10 08:00:00,81.0,-16,-12.0,1029.0
2013-01-10 09:00:00,56.0,-15,-9.0,1029.0
2013-01-10 10:00:00,63.0,-15,-7.0,1029.0
2013-01-10 11:00:00,79.0,-15,-6.0,1029.0
2013-01-10 12:00:00,84.0,-14,-4.0,1028.0
2013-01-10 13:00:00,97.0,-13,-3.0,1027.0
2013-01-10 14:00:00,111.0,-11,-3.0,1027.0
2013-01-10 15:00:00,167.0,-11,-3.0,1026.0
2013-01-10 16:00:00,279.0,-10,-3.0,1026.0
2013-01-10 17:00:00,395.0,-9,-5.0,1026.0
2013-01-10 18:00:00,449.0,-10,-7.0,1026.0
2013-01-10 19:00:00,389.0,-9,-7.0,1027.0
2013-01-10 20:00:00,421.0,-9,-7.0,1027.0
2013-01-10 21:00:00,486.0,-8,-7.0,1027.0
2013-01-10 22:00:00,486.0,-7,-6.0,1027.0
2013-01-10 23:00:00,488.0,-7,-6.0,1027.0
2013-01-11 00:00:00,434.0,-7,-6.0,1026.0
2013-01-11 01:00:00,425.0,-7,-5.0,1025.0
2013-01-11 02:00:00,418.0,-7,-5.0,1026.0
2013-01-11 03:00:00,416.0,-7,-5.0,1025.0
2013-01-11 04:00:00,402.0,-7,-5.0,1024.0
2013-01-11 05:00:00,429.0,-7,-5.0,1024.0
2013-01-11 06:00:00,408.0,-7,-5.0,1024.0
2013-01-11 07:00:00,456.0,-7,-5.0,1024.0
2013-01-11 08:00:00,434.0,-7,-5.0,1025.0
2013-01-11 09:00:00,391.0,-6,-5.0,1025.0
2013-01-11 10:00:00,377.0,-7,-4.0,1025.0
2013-01-11 11:00:00,377.0,-7,-3.0,1024.0
2013-01-11 12:00:00,361.0,-7,-2.0,1023.0
2013-01-11 13:00:00,343.0,-7,-1.0,1022.0
2013-01-11 14:00:00,356.0,-7,-1.0,1022.0
2013-01-11 15:00:00,353.0,-8,0.0,1022.0
2013-01-11 16:00:00,340.0,-9,1.0,1022.0
2013-01-11 17:00:00,146.0,-10,1.0,1023.0
2013-01-11 18:00:00,216.0,-8,-2.0,1023.0
2013-01-11 19:00:00,291.0,-9,-4.0,1024.0
2013-01-11 20:00:00,325.0,-11,-7.0,1025.0
2013-01-11 21:00:00,292.0,-9,-6.0,1025.0
2013-01-11 22:00:00,371.0,-11,-9.0,1025.0
2013-01-11 23:00:00,369.0,-8,-5.0,1025.0
2013-01-12 00:00:00,374.0,-10,-9.0,1025.0
2013-01-12 01:00:00,391.0,-11,-10.0,1025.0
2013-01-12 02:00:00,442.0,-13,-12.0,1025.0
2013-01-12 03:00:00,425.0,-12,-11.0,1025.0
2013-01-12 04:00:00,442.0,-12,-11.0,1024.0
2013-01-12 05:00:00,287.0,-12,-11.0,1024.0
2013-01-12 06:00:00,275.0,-13,-10.0,1024.0
